mobile1_id,mobile2_id,date,i_stime,i_etime
21,26,2006-08-20,17:04:41,17:04:41
26,40,2006-08-20,17:04:41,17:04:41
26,51,2006-08-20,17:04:41,17:04:41
25,61,2006-08-20,17:04:42,17:04:42
60,61,2006-08-20,17:04:42,17:04:42
21,39,2006-08-20,17:04:43,17:04:43
21,43,2006-08-20,17:04:43,17:04:43
21,56,2006-08-20,17:04:43,17:04:43
11,12,2006-08-20,17:04:44,17:05:13
11,19,2006-08-20,17:04:44,17:04:59
11,52,2006-08-20,17:04:44,17:05:47
2,11,2006-08-20,17:04:44,17:04:44
2,40,2006-08-20,17:04:44,17:04:55
3,8,2006-08-20,17:04:44,17:04:44
40,50,2006-08-20,17:04:44,17:04:55
8,40,2006-08-20,17:04:44,17:04:44
8,45,2006-08-20,17:04:44,17:04:44
8,52,2006-08-20,17:04:44,17:04:44
8,9,2006-08-20,17:04:44,17:04:44
20,26,2006-08-20,17:04:45,17:04:45
20,39,2006-08-20,17:04:45,17:05:06
20,45,2006-08-20,17:04:45,17:04:45
4,20,2006-08-20,17:04:45,17:05:21
53,62,2006-08-20,17:04:45,17:05:14
19,52,2006-08-20,17:04:46,17:04:46
2,52,2006-08-20,17:04:46,17:04:46
25,52,2006-08-20,17:04:46,17:04:46
26,60,2006-08-20,17:04:46,17:04:46
43,52,2006-08-20,17:04:46,17:04:46
4,60,2006-08-20,17:04:46,17:04:46
5,13,2006-08-20,17:04:46,17:04:46
52,59,2006-08-20,17:04:46,17:04:46
5,36,2006-08-20,17:04:46,17:05:29
58,60,2006-08-20,17:04:46,17:04:46
9,36,2006-08-20,17:04:46,17:04:46
29,42,2006-08-20,17:04:47,17:04:47
35,50,2006-08-20,17:04:47,17:04:47
12,14,2006-08-20,17:04:48,17:04:48
14,21,2006-08-20,17:04:48,17:04:48
14,51,2006-08-20,17:04:48,17:04:48
16,30,2006-08-20,17:04:48,17:04:48
16,50,2006-08-20,17:04:48,17:04:48
30,35,2006-08-20,17:04:48,17:04:48
30,36,2006-08-20,17:04:48,17:04:48
30,46,2006-08-20,17:04:48,17:04:48
32,41,2006-08-20,17:04:48,17:06:20
4,14,2006-08-20,17:04:48,17:04:48
41,48,2006-08-20,17:04:48,17:04:48
5,30,2006-08-20,17:04:48,17:04:48
10,24,2006-08-20,17:04:49,17:04:49
16,43,2006-08-20,17:04:49,17:04:49
28,43,2006-08-20,17:04:49,17:04:49
30,43,2006-08-20,17:04:49,17:04:49
42,44,2006-08-20,17:04:49,17:04:49
43,45,2006-08-20,17:04:49,17:04:49
43,46,2006-08-20,17:04:49,17:04:49
43,55,2006-08-20,17:04:49,17:06:47
4,39,2006-08-20,17:04:49,17:04:49
53,57,2006-08-20,17:04:49,17:05:02
13,55,2006-08-20,17:04:52,17:05:26
28,30,2006-08-20,17:04:52,17:05:06
28,50,2006-08-20,17:04:52,17:05:06
50,55,2006-08-20,17:04:52,17:05:11
6,11,2006-08-20,17:04:52,17:04:52
6,19,2006-08-20,17:04:52,17:04:52
6,39,2006-08-20,17:04:52,17:04:52
6,51,2006-08-20,17:04:52,17:05:05
1,15,2006-08-20,17:04:54,17:04:54
7,15,2006-08-20,17:04:54,17:06:50
17,33,2006-08-20,17:04:55,17:04:55
38,40,2006-08-20,17:04:55,17:04:55
40,51,2006-08-20,17:04:55,17:04:55
21,51,2006-08-20,17:04:57,17:04:57
21,52,2006-08-20,17:04:57,17:04:57
21,60,2006-08-20,17:04:57,17:04:57
21,61,2006-08-20,17:04:57,17:04:57
2,19,2006-08-20,17:04:57,17:05:44
2,21,2006-08-20,17:04:57,17:04:57
2,58,2006-08-20,17:04:57,17:04:57
2,59,2006-08-20,17:04:57,17:04:57
2,6,2006-08-20,17:04:57,17:04:57
11,14,2006-08-20,17:04:59,17:04:59
11,56,2006-08-20,17:04:59,17:04:59
11,60,2006-08-20,17:04:59,17:05:31
14,26,2006-08-20,17:04:59,17:05:03
14,45,2006-08-20,17:04:59,17:04:59
14,52,2006-08-20,17:04:59,17:04:59
14,56,2006-08-20,17:04:59,17:04:59
14,59,2006-08-20,17:04:59,17:06:43
2,14,2006-08-20,17:04:59,17:05:03
2,8,2006-08-20,17:04:59,17:05:10
3,45,2006-08-20,17:04:59,17:04:59
5,13,2006-08-20,17:04:59,17:05:11
6,11,2006-08-20,17:04:59,17:04:59
8,12,2006-08-20,17:04:59,17:05:28
8,14,2006-08-20,17:04:59,17:04:59
8,19,2006-08-20,17:04:59,17:05:28
8,58,2006-08-20,17:04:59,17:04:59
8,59,2006-08-20,17:04:59,17:04:59
38,61,2006-08-20,17:05:00,17:05:00
51,52,2006-08-20,17:05:00,17:05:00
51,61,2006-08-20,17:05:00,17:05:00
52,56,2006-08-20,17:05:00,17:05:00
52,58,2006-08-20,17:05:00,17:05:14
52,60,2006-08-20,17:05:00,17:05:00
56,61,2006-08-20,17:05:00,17:05:23
59,61,2006-08-20,17:05:00,17:05:11
12,26,2006-08-20,17:05:01,17:05:01
12,35,2006-08-20,17:05:01,17:05:01
16,30,2006-08-20,17:05:01,17:05:01
16,46,2006-08-20,17:05:01,17:05:01
30,36,2006-08-20,17:05:01,17:05:17
3,16,2006-08-20,17:05:01,17:05:01
32,62,2006-08-20,17:05:01,17:05:14
35,52,2006-08-20,17:05:01,17:05:01
35,59,2006-08-20,17:05:01,17:05:01
35,61,2006-08-20,17:05:01,17:05:01
49,62,2006-08-20,17:05:01,17:05:01
5,16,2006-08-20,17:05:01,17:05:01
8,26,2006-08-20,17:05:01,17:05:28
32,57,2006-08-20,17:05:02,17:05:02
1,24,2006-08-20,17:05:03,17:05:03
13,16,2006-08-20,17:05:03,17:05:03
1,33,2006-08-20,17:05:03,17:05:03
13,46,2006-08-20,17:05:03,17:06:42
14,43,2006-08-20,17:05:03,17:05:03
14,60,2006-08-20,17:05:03,17:05:03
14,61,2006-08-20,17:05:03,17:05:03
3,13,2006-08-20,17:05:03,17:05:03
1,15,2006-08-20,17:05:05,17:05:05
1,7,2006-08-20,17:05:05,17:05:05
2,6,2006-08-20,17:05:05,17:05:26
30,38,2006-08-20,17:05:05,17:05:05
3,50,2006-08-20,17:05:05,17:05:05
6,38,2006-08-20,17:05:05,17:05:05
9,50,2006-08-20,17:05:05,17:05:05
13,36,2006-08-20,17:05:06,17:05:06
20,22,2006-08-20,17:05:06,17:05:06
22,39,2006-08-20,17:05:06,17:05:06
25,40,2006-08-20,17:05:06,17:05:06
25,51,2006-08-20,17:05:06,17:05:06
39,42,2006-08-20,17:05:06,17:05:06
4,39,2006-08-20,17:05:06,17:05:06
1,24,2006-08-20,17:05:10,17:05:43
6,8,2006-08-20,17:05:10,17:05:10
8,11,2006-08-20,17:05:10,17:05:10
26,61,2006-08-20,17:05:11,17:05:11
38,55,2006-08-20,17:05:11,17:05:11
5,16,2006-08-20,17:05:11,17:05:11
5,30,2006-08-20,17:05:11,17:05:11
5,38,2006-08-20,17:05:11,17:05:11
5,43,2006-08-20,17:05:11,17:06:05
5,55,2006-08-20,17:05:11,17:05:11
60,61,2006-08-20,17:05:11,17:05:11
11,40,2006-08-20,17:05:12,17:05:12
19,40,2006-08-20,17:05:12,17:05:12
26,40,2006-08-20,17:05:12,17:05:12
40,58,2006-08-20,17:05:12,17:05:12
40,59,2006-08-20,17:05:12,17:05:12
40,61,2006-08-20,17:05:12,17:05:12
13,16,2006-08-20,17:05:13,17:06:12
16,45,2006-08-20,17:05:13,17:05:13
2,11,2006-08-20,17:05:13,17:05:13
2,52,2006-08-20,17:05:14,17:05:14
34,62,2006-08-20,17:05:14,17:05:29
40,52,2006-08-20,17:05:14,17:05:17
48,62,2006-08-20,17:05:14,17:05:14
57,62,2006-08-20,17:05:14,17:05:14
10,18,2006-08-20,17:05:15,17:07:06
2,12,2006-08-20,17:05:15,17:05:26
2,26,2006-08-20,17:05:15,17:05:54
2,3,2006-08-20,17:05:15,17:05:15
2,35,2006-08-20,17:05:15,17:05:15
3,59,2006-08-20,17:05:15,17:05:15
3,8,2006-08-20,17:05:15,17:05:15
40,60,2006-08-20,17:05:15,17:05:15
11,21,2006-08-20,17:05:17,17:05:30
13,36,2006-08-20,17:05:17,17:05:17
14,21,2006-08-20,17:05:17,17:05:30
19,21,2006-08-20,17:05:17,17:05:30
21,26,2006-08-20,17:05:17,17:05:17
3,36,2006-08-20,17:05:17,17:05:17
51,52,2006-08-20,17:05:17,17:05:17
52,56,2006-08-20,17:05:17,17:05:17
52,59,2006-08-20,17:05:17,17:05:17
11,14,2006-08-20,17:05:18,17:05:18
12,14,2006-08-20,17:05:18,17:05:18
14,35,2006-08-20,17:05:18,17:05:37
14,51,2006-08-20,17:05:18,17:05:18
14,58,2006-08-20,17:05:18,17:05:18
28,36,2006-08-20,17:05:18,17:05:18
5,28,2006-08-20,17:05:18,17:05:18
8,14,2006-08-20,17:05:18,17:05:18
16,30,2006-08-20,17:05:21,17:05:53
21,26,2006-08-20,17:05:21,17:05:21
29,48,2006-08-20,17:05:21,17:05:23
29,57,2006-08-20,17:05:21,17:05:21
30,45,2006-08-20,17:05:21,17:05:21
30,50,2006-08-20,17:05:21,17:05:23
3,26,2006-08-20,17:05:21,17:07:15
34,57,2006-08-20,17:05:21,17:05:21
57,62,2006-08-20,17:05:21,17:05:55
6,26,2006-08-20,17:05:21,17:05:21
6,19,2006-08-20,17:05:22,17:05:37
6,21,2006-08-20,17:05:22,17:05:22
6,26,2006-08-20,17:05:22,17:05:22
6,35,2006-08-20,17:05:22,17:05:37
6,59,2006-08-20,17:05:22,17:06:17
25,56,2006-08-20,17:05:23,17:11:00
36,50,2006-08-20,17:05:23,17:05:23
43,50,2006-08-20,17:05:23,17:05:23
50,55,2006-08-20,17:05:23,17:06:01
51,56,2006-08-20,17:05:23,17:05:23
5,50,2006-08-20,17:05:23,17:05:23
16,38,2006-08-20,17:05:24,17:05:24
16,55,2006-08-20,17:05:24,17:05:39
34,48,2006-08-20,17:05:25,17:05:25
7,24,2006-08-20,17:05:25,17:05:25
14,61,2006-08-20,17:05:26,17:05:26
2,14,2006-08-20,17:05:26,17:06:10
2,21,2006-08-20,17:05:26,17:05:44
2,59,2006-08-20,17:05:26,17:06:35
2,61,2006-08-20,17:05:26,17:05:26
46,55,2006-08-20,17:05:26,17:05:26
51,61,2006-08-20,17:05:26,17:05:42
5,55,2006-08-20,17:05:26,17:05:26
11,51,2006-08-20,17:05:27,17:06:00
11,56,2006-08-20,17:05:27,17:06:17
13,55,2006-08-20,17:05:27,17:05:27
3,13,2006-08-20,17:05:27,17:05:27
29,34,2006-08-20,17:05:28,17:05:28
8,59,2006-08-20,17:05:28,17:05:59
8,9,2006-08-20,17:05:28,17:05:39
29,62,2006-08-20,17:05:29,17:05:55
36,46,2006-08-20,17:05:29,17:05:41
49,62,2006-08-20,17:05:29,17:05:29
12,21,2006-08-20,17:05:30,17:05:47
21,35,2006-08-20,17:05:30,17:05:30
52,58,2006-08-20,17:05:30,17:06:30
8,21,2006-08-20,17:05:30,17:05:30
14,60,2006-08-20,17:05:31,17:05:31
2,60,2006-08-20,17:05:31,17:05:31
25,40,2006-08-20,17:05:32,17:05:32
40,51,2006-08-20,17:05:32,17:05:32
40,56,2006-08-20,17:05:32,17:05:32
5,45,2006-08-20,17:05:32,17:05:32
5,46,2006-08-20,17:05:32,17:06:17
5,50,2006-08-20,17:05:32,17:05:32
49,57,2006-08-20,17:05:36,17:05:36
14,21,2006-08-20,17:05:37,17:05:37
14,26,2006-08-20,17:05:37,17:05:37
6,12,2006-08-20,17:05:37,17:05:37
6,14,2006-08-20,17:05:37,17:05:37
6,8,2006-08-20,17:05:37,17:05:37
16,43,2006-08-20,17:05:39,17:05:39
16,45,2006-08-20,17:05:39,17:05:53
16,46,2006-08-20,17:05:39,17:05:39
16,50,2006-08-20,17:05:39,17:05:39
2,8,2006-08-20,17:05:39,17:05:39
43,46,2006-08-20,17:05:39,17:07:45
5,16,2006-08-20,17:05:39,17:06:48
6,8,2006-08-20,17:05:39,17:06:28
16,50,2006-08-20,17:05:40,17:05:40
18,33,2006-08-20,17:05:40,17:05:40
20,51,2006-08-20,17:05:40,17:05:52
30,36,2006-08-20,17:05:40,17:05:52
30,55,2006-08-20,17:05:40,17:06:14
46,50,2006-08-20,17:05:40,17:05:58
9,50,2006-08-20,17:05:40,17:05:40
13,36,2006-08-20,17:05:41,17:05:46
16,36,2006-08-20,17:05:41,17:05:41
36,38,2006-08-20,17:05:41,17:05:41
32,62,2006-08-20,17:05:43,17:05:43
38,55,2006-08-20,17:05:43,17:05:43
2,3,2006-08-20,17:05:44,17:05:44
2,47,2006-08-20,17:05:44,17:05:44
30,50,2006-08-20,17:05:44,17:05:44
36,50,2006-08-20,17:05:44,17:05:44
38,50,2006-08-20,17:05:44,17:05:44
43,50,2006-08-20,17:05:44,17:05:44
45,50,2006-08-20,17:05:44,17:05:44
13,45,2006-08-20,17:05:46,17:06:01
13,50,2006-08-20,17:05:46,17:06:28
5,13,2006-08-20,17:05:46,17:05:46
11,25,2006-08-20,17:05:47,17:06:00
11,37,2006-08-20,17:05:47,17:05:47
11,47,2006-08-20,17:05:47,17:05:47
12,52,2006-08-20,17:05:47,17:05:47
2,21,2006-08-20,17:05:47,17:06:21
28,38,2006-08-20,17:05:47,17:08:02
35,52,2006-08-20,17:05:47,17:05:47
5,13,2006-08-20,17:05:47,17:06:42
52,56,2006-08-20,17:05:47,17:05:47
5,30,2006-08-20,17:05:47,17:06:25
6,21,2006-08-20,17:05:47,17:05:47
12,51,2006-08-20,17:05:48,17:05:48
14,51,2006-08-20,17:05:48,17:05:48
21,51,2006-08-20,17:05:48,17:05:48
2,51,2006-08-20,17:05:48,17:05:48
51,59,2006-08-20,17:05:48,17:05:48
51,60,2006-08-20,17:05:48,17:05:48
52,60,2006-08-20,17:05:51,17:06:12
15,18,2006-08-20,17:05:52,17:05:52
20,25,2006-08-20,17:05:52,17:05:52
36,45,2006-08-20,17:05:52,17:06:03
16,36,2006-08-20,17:05:53,17:05:53
16,38,2006-08-20,17:05:53,17:05:53
2,47,2006-08-20,17:05:53,17:05:53
42,57,2006-08-20,17:05:53,17:05:53
47,59,2006-08-20,17:05:53,17:05:53
6,26,2006-08-20,17:05:53,17:05:54
26,37,2006-08-20,17:05:54,17:05:54
26,59,2006-08-20,17:05:54,17:06:32
10,24,2006-08-20,17:05:55,17:05:55
12,51,2006-08-20,17:05:55,17:05:55
12,52,2006-08-20,17:05:55,17:06:30
12,58,2006-08-20,17:05:55,17:05:55
25,61,2006-08-20,17:05:55,17:05:55
44,62,2006-08-20,17:05:55,17:05:55
48,62,2006-08-20,17:05:55,17:05:55
52,61,2006-08-20,17:05:55,17:05:55
53,62,2006-08-20,17:05:55,17:07:21
7,24,2006-08-20,17:05:55,17:05:55
28,30,2006-08-20,17:05:59,17:05:59
30,38,2006-08-20,17:05:59,17:06:14
3,8,2006-08-20,17:05:59,17:06:35
8,26,2006-08-20,17:05:59,17:06:32
8,45,2006-08-20,17:05:59,17:05:59
8,47,2006-08-20,17:05:59,17:06:19
13,38,2006-08-20,17:06:01,17:06:12
16,55,2006-08-20,17:06:01,17:06:07
46,55,2006-08-20,17:06:01,17:06:30
14,21,2006-08-20,17:06:02,17:06:02
16,28,2006-08-20,17:06:03,17:06:03
18,33,2006-08-20,17:06:03,17:06:03
28,30,2006-08-20,17:06:03,17:06:23
28,36,2006-08-20,17:06:03,17:06:17
28,43,2006-08-20,17:06:03,17:06:59
28,45,2006-08-20,17:06:03,17:06:03
36,38,2006-08-20,17:06:03,17:06:17
36,43,2006-08-20,17:06:03,17:06:03
36,55,2006-08-20,17:06:03,17:06:03
7,18,2006-08-20,17:06:03,17:06:18
2,51,2006-08-20,17:06:04,17:06:04
2,9,2006-08-20,17:06:04,17:06:04
2,6,2006-08-20,17:06:05,17:06:28
6,14,2006-08-20,17:06:05,17:07:19
6,21,2006-08-20,17:06:05,17:06:17
16,28,2006-08-20,17:06:07,17:06:07
16,43,2006-08-20,17:06:07,17:06:07
22,40,2006-08-20,17:06:08,17:06:08
39,40,2006-08-20,17:06:08,17:06:36
4,40,2006-08-20,17:06:08,17:06:24
14,21,2006-08-20,17:06:10,17:06:25
1,57,2006-08-20,17:06:11,17:06:29
45,50,2006-08-20,17:06:11,17:06:58
53,57,2006-08-20,17:06:11,17:06:14
7,10,2006-08-20,17:06:11,17:06:11
9,50,2006-08-20,17:06:11,17:06:11
11,61,2006-08-20,17:06:12,17:06:12
12,60,2006-08-20,17:06:12,17:06:12
13,30,2006-08-20,17:06:12,17:06:12
13,43,2006-08-20,17:06:12,17:06:12
13,55,2006-08-20,17:06:12,17:06:30
35,60,2006-08-20,17:06:12,17:06:12
58,61,2006-08-20,17:06:12,17:06:12
27,32,2006-08-20,17:06:13,17:06:13
27,34,2006-08-20,17:06:13,17:06:13
27,49,2006-08-20,17:06:13,17:06:13
9,26,2006-08-20,17:06:13,17:06:13
16,30,2006-08-20,17:06:14,17:06:14
30,43,2006-08-20,17:06:14,17:06:14
30,46,2006-08-20,17:06:14,17:06:42
10,53,2006-08-20,17:06:16,17:08:07
11,53,2006-08-20,17:06:16,17:06:16
48,53,2006-08-20,17:06:16,17:06:16
11,20,2006-08-20,17:06:17,17:06:17
30,36,2006-08-20,17:06:17,17:06:25
36,46,2006-08-20,17:06:17,17:06:17
36,50,2006-08-20,17:06:17,17:06:17
5,45,2006-08-20,17:06:17,17:06:17
6,19,2006-08-20,17:06:17,17:06:17
18,44,2006-08-20,17:06:18,17:06:18
30,55,2006-08-20,17:06:19,17:06:19
38,55,2006-08-20,17:06:19,17:06:19
8,19,2006-08-20,17:06:19,17:06:19
32,47,2006-08-20,17:06:20,17:06:20
32,48,2006-08-20,17:06:20,17:06:20
16,50,2006-08-20,17:06:23,17:06:23
28,36,2006-08-20,17:06:23,17:06:23
38,50,2006-08-20,17:06:23,17:06:44
46,50,2006-08-20,17:06:23,17:06:23
50,55,2006-08-20,17:06:23,17:06:23
29,62,2006-08-20,17:06:24,17:06:24
34,62,2006-08-20,17:06:24,17:06:24
12,14,2006-08-20,17:06:25,17:06:25
14,51,2006-08-20,17:06:25,17:06:25
30,45,2006-08-20,17:06:25,17:06:25
15,24,2006-08-20,17:06:26,17:06:26
7,10,2006-08-20,17:06:26,17:06:26
7,24,2006-08-20,17:06:26,17:06:26
13,16,2006-08-20,17:06:27,17:06:27
16,30,2006-08-20,17:06:27,17:06:27
16,38,2006-08-20,17:06:27,17:07:12
51,60,2006-08-20,17:06:27,17:06:39
11,20,2006-08-20,17:06:28,17:06:28
25,61,2006-08-20,17:06:28,17:06:59
3,6,2006-08-20,17:06:28,17:06:28
51,61,2006-08-20,17:06:28,17:06:28
52,61,2006-08-20,17:06:28,17:06:28
5,38,2006-08-20,17:06:28,17:06:28
5,50,2006-08-20,17:06:28,17:06:28
5,55,2006-08-20,17:06:28,17:06:28
6,37,2006-08-20,17:06:28,17:06:28
10,49,2006-08-20,17:06:29,17:06:32
27,29,2006-08-20,17:06:29,17:07:06
27,33,2006-08-20,17:06:29,17:06:29
27,48,2006-08-20,17:06:29,17:06:29
29,57,2006-08-20,17:06:29,17:06:29
34,49,2006-08-20,17:06:29,17:06:29
41,49,2006-08-20,17:06:29,17:06:29
48,49,2006-08-20,17:06:29,17:06:29
14,21,2006-08-20,17:06:30,17:06:30
52,60,2006-08-20,17:06:30,17:06:30
11,61,2006-08-20,17:06:32,17:06:32
16,36,2006-08-20,17:06:32,17:06:32
19,26,2006-08-20,17:06:32,17:06:58
26,47,2006-08-20,17:06:32,17:06:32
29,49,2006-08-20,17:06:32,17:06:32
32,49,2006-08-20,17:06:32,17:06:32
44,59,2006-08-20,17:06:35,17:06:35
47,59,2006-08-20,17:06:35,17:06:35
8,59,2006-08-20,17:06:35,17:07:40
8,9,2006-08-20,17:06:35,17:06:35
19,45,2006-08-20,17:06:36,17:06:36
3,19,2006-08-20,17:06:36,17:07:13
9,19,2006-08-20,17:06:36,17:06:36
2,60,2006-08-20,17:06:39,17:06:39
6,26,2006-08-20,17:06:39,17:07:35
6,35,2006-08-20,17:06:39,17:06:39
6,9,2006-08-20,17:06:39,17:06:39
1,33,2006-08-20,17:06:40,17:06:40
16,28,2006-08-20,17:06:40,17:06:40
16,43,2006-08-20,17:06:40,17:06:57
16,45,2006-08-20,17:06:40,17:06:40
16,55,2006-08-20,17:06:40,17:06:41
29,33,2006-08-20,17:06:40,17:08:38
32,33,2006-08-20,17:06:40,17:06:40
33,34,2006-08-20,17:06:40,17:06:40
33,49,2006-08-20,17:06:40,17:06:40
2,14,2006-08-20,17:06:41,17:07:06
2,42,2006-08-20,17:06:41,17:06:41
2,60,2006-08-20,17:06:41,17:06:41
30,55,2006-08-20,17:06:41,17:07:02
37,55,2006-08-20,17:06:41,17:06:58
38,55,2006-08-20,17:06:41,17:06:41
13,16,2006-08-20,17:06:42,17:06:42
13,30,2006-08-20,17:06:42,17:06:42
13,38,2006-08-20,17:06:42,17:06:42
21,47,2006-08-20,17:06:42,17:06:42
28,30,2006-08-20,17:06:42,17:06:42
30,37,2006-08-20,17:06:42,17:06:42
30,38,2006-08-20,17:06:42,17:08:39
42,52,2006-08-20,17:06:42,17:06:42
27,34,2006-08-20,17:06:43,17:06:43
27,41,2006-08-20,17:06:43,17:06:43
28,36,2006-08-20,17:06:43,17:07:11
36,55,2006-08-20,17:06:43,17:06:43
1,41,2006-08-20,17:06:44,17:08:59
30,50,2006-08-20,17:06:44,17:06:44
33,41,2006-08-20,17:06:44,17:06:44
36,50,2006-08-20,17:06:44,17:07:50
37,50,2006-08-20,17:06:44,17:06:58
39,41,2006-08-20,17:06:44,17:06:44
41,49,2006-08-20,17:06:44,17:06:44
36,44,2006-08-20,17:06:45,17:06:45
38,44,2006-08-20,17:06:45,17:06:45
44,55,2006-08-20,17:06:45,17:06:45
20,44,2006-08-20,17:06:46,17:06:46
1,27,2006-08-20,17:06:47,17:06:47
43,50,2006-08-20,17:06:47,17:06:58
5,35,2006-08-20,17:06:48,17:07:03
5,45,2006-08-20,17:06:48,17:06:48
5,46,2006-08-20,17:06:48,17:06:48
40,42,2006-08-20,17:06:49,17:06:49
42,60,2006-08-20,17:06:49,17:06:49
15,17,2006-08-20,17:06:50,17:06:50
10,17,2006-08-20,17:06:51,17:06:51
11,17,2006-08-20,17:06:51,17:08:50
1,57,2006-08-20,17:06:51,17:07:08
17,24,2006-08-20,17:06:51,17:06:51
41,57,2006-08-20,17:06:51,17:06:51
4,40,2006-08-20,17:06:51,17:06:51
1,24,2006-08-20,17:06:52,17:06:52
2,8,2006-08-20,17:06:52,17:06:52
44,60,2006-08-20,17:06:52,17:06:52
7,24,2006-08-20,17:06:52,17:07:21
8,44,2006-08-20,17:06:52,17:06:52
21,42,2006-08-20,17:06:53,17:07:04
21,44,2006-08-20,17:06:53,17:07:04
2,21,2006-08-20,17:06:53,17:07:01
3,6,2006-08-20,17:06:53,17:06:53
4,17,2006-08-20,17:06:53,17:06:53
44,52,2006-08-20,17:06:53,17:06:53
4,56,2006-08-20,17:06:53,17:06:53
51,52,2006-08-20,17:06:53,17:06:53
52,58,2006-08-20,17:06:53,17:07:18
6,59,2006-08-20,17:06:53,17:07:08
16,36,2006-08-20,17:06:57,17:07:19
16,37,2006-08-20,17:06:57,17:06:57
16,46,2006-08-20,17:06:57,17:07:12
11,20,2006-08-20,17:06:58,17:07:09
13,37,2006-08-20,17:06:58,17:07:26
13,50,2006-08-20,17:06:58,17:07:26
16,50,2006-08-20,17:06:58,17:06:58
26,59,2006-08-20,17:06:58,17:07:51
35,55,2006-08-20,17:06:58,17:06:58
43,55,2006-08-20,17:06:58,17:08:40
45,55,2006-08-20,17:06:58,17:06:58
50,55,2006-08-20,17:06:58,17:07:39
5,50,2006-08-20,17:06:58,17:06:58
9,26,2006-08-20,17:06:58,17:06:58
16,28,2006-08-20,17:06:59,17:08:02
44,61,2006-08-20,17:06:59,17:06:59
1,62,2006-08-20,17:07:00,17:07:00
32,62,2006-08-20,17:07:00,17:07:00
49,62,2006-08-20,17:07:00,17:07:00
57,62,2006-08-20,17:07:00,17:07:00
11,45,2006-08-20,17:07:01,17:07:01
13,35,2006-08-20,17:07:01,17:07:01
22,45,2006-08-20,17:07:01,17:07:01
2,8,2006-08-20,17:07:01,17:07:01
35,50,2006-08-20,17:07:01,17:09:05
35,55,2006-08-20,17:07:01,17:07:01
16,30,2006-08-20,17:07:02,17:07:02
30,43,2006-08-20,17:07:02,17:07:02
5,13,2006-08-20,17:07:03,17:07:03
5,43,2006-08-20,17:07:03,17:07:14
5,55,2006-08-20,17:07:03,17:07:43
12,25,2006-08-20,17:07:04,17:07:04
36,38,2006-08-20,17:07:04,17:07:04
39,41,2006-08-20,17:07:05,17:07:05
39,48,2006-08-20,17:07:05,17:07:05
14,42,2006-08-20,17:07:06,17:07:06
14,44,2006-08-20,17:07:06,17:07:06
14,59,2006-08-20,17:07:06,17:08:21
27,33,2006-08-20,17:07:06,17:07:06
27,41,2006-08-20,17:07:06,17:07:06
27,48,2006-08-20,17:07:06,17:07:06
8,14,2006-08-20,17:07:06,17:07:29
2,6,2006-08-20,17:07:08,17:07:08
57,62,2006-08-20,17:07:08,17:07:08
6,8,2006-08-20,17:07:08,17:07:11
17,34,2006-08-20,17:07:09,17:09:08
20,40,2006-08-20,17:07:09,17:07:09
40,56,2006-08-20,17:07:09,17:07:09
28,45,2006-08-20,17:07:11,17:07:11
28,50,2006-08-20,17:07:11,17:07:11
3,8,2006-08-20,17:07:11,17:07:11
48,57,2006-08-20,17:07:11,17:07:11
53,57,2006-08-20,17:07:11,17:07:15
11,22,2006-08-20,17:07:12,17:07:12
11,32,2006-08-20,17:07:12,17:07:12
16,50,2006-08-20,17:07:12,17:07:28
30,50,2006-08-20,17:07:12,17:07:12
38,50,2006-08-20,17:07:12,17:07:46
4,11,2006-08-20,17:07:12,17:07:12
10,57,2006-08-20,17:07:13,17:07:13
1,57,2006-08-20,17:07:13,17:07:13
32,57,2006-08-20,17:07:13,17:07:13
3,45,2006-08-20,17:07:13,17:07:13
3,47,2006-08-20,17:07:13,17:07:13
5,44,2006-08-20,17:07:14,17:07:14
5,46,2006-08-20,17:07:14,17:07:14
13,30,2006-08-20,17:07:15,17:07:15
13,35,2006-08-20,17:07:15,17:07:26
13,45,2006-08-20,17:07:15,17:07:15
14,26,2006-08-20,17:07:15,17:07:15
48,57,2006-08-20,17:07:15,17:07:15
13,55,2006-08-20,17:07:18,17:07:18
14,21,2006-08-20,17:07:18,17:07:33
16,55,2006-08-20,17:07:18,17:07:58
2,26,2006-08-20,17:07:18,17:07:18
2,45,2006-08-20,17:07:18,17:07:18
2,6,2006-08-20,17:07:18,17:07:34
30,36,2006-08-20,17:07:18,17:08:06
30,50,2006-08-20,17:07:18,17:07:46
13,36,2006-08-20,17:07:19,17:07:19
18,53,2006-08-20,17:07:19,17:07:19
35,36,2006-08-20,17:07:19,17:07:19
36,45,2006-08-20,17:07:19,17:07:19
36,55,2006-08-20,17:07:19,17:07:19
6,51,2006-08-20,17:07:19,17:07:19
17,24,2006-08-20,17:07:21,17:07:21
24,53,2006-08-20,17:07:21,17:07:21
29,62,2006-08-20,17:07:21,17:07:21
48,62,2006-08-20,17:07:21,17:07:21
9,37,2006-08-20,17:07:23,17:07:23
28,30,2006-08-20,17:07:24,17:07:24
28,43,2006-08-20,17:07:24,17:07:24
13,46,2006-08-20,17:07:26,17:08:10
13,55,2006-08-20,17:07:26,17:07:42
25,61,2006-08-20,17:07:26,17:08:01
40,61,2006-08-20,17:07:26,17:07:26
56,61,2006-08-20,17:07:26,17:08:01
14,40,2006-08-20,17:07:27,17:07:27
2,40,2006-08-20,17:07:27,17:07:27
